,kernel,degree,coef0,gamma,nu,precision,recall,f1
7665,poly,3,0.03,1,0.2,0.3076923076923077,0.6666666666666666,0.42105263157894735
7666,poly,3,0.03,1,0.25,0.2857142857142857,0.6666666666666666,0.4
7667,poly,3,0.03,1,0.5,0.2222222222222222,0.6666666666666666,0.3333333333333333
7668,rbf,3,0.03,1,0.01,0.21428571428571427,0.5,0.3
7669,rbf,3,0.03,1,0.05,0.23076923076923078,0.5,0.3157894736842105
7670,rbf,3,0.03,1,0.1,0.16666666666666666,0.3333333333333333,0.2222222222222222
7671,rbf,3,0.03,1,0.2,0.3125,0.8333333333333334,0.45454545454545453
7672,rbf,3,0.03,1,0.25,0.23076923076923078,0.5,0.3157894736842105
7673,rbf,3,0.03,1,0.5,0.0,0.0,0.0
7674,sigmoid,3,0.03,1,0.01,0.0,0.0,0.0
7675,sigmoid,3,0.03,1,0.05,0.0,0.0,0.0
7676,sigmoid,3,0.03,1,0.1,0.0,0.0,0.0
7677,sigmoid,3,0.03,1,0.2,0.0,0.0,0.0
7678,sigmoid,3,0.03,1,0.25,0.2,0.16666666666666666,0.18181818181818182
7679,sigmoid,3,0.03,1,0.5,0.23076923076923078,0.5,0.3157894736842105
7680,linear,5,0.03,scale,0.01,0.2,0.5,0.2857142857142857
7681,linear,5,0.03,scale,0.05,0.2857142857142857,0.6666666666666666,0.4
7682,linear,5,0.03,scale,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
7683,linear,5,0.03,scale,0.2,0.125,0.3333333333333333,0.18181818181818182
7684,linear,5,0.03,scale,0.25,0.23076923076923078,0.5,0.3157894736842105
7685,linear,5,0.03,scale,0.5,0.23076923076923078,0.5,0.3157894736842105
7686,poly,5,0.03,scale,0.01,0.2608695652173913,1.0,0.41379310344827586
7687,poly,5,0.03,scale,0.05,0.23809523809523808,0.8333333333333334,0.37037037037037035
7688,poly,5,0.03,scale,0.1,0.3333333333333333,0.6666666666666666,0.4444444444444444
7689,poly,5,0.03,scale,0.2,0.3,0.5,0.375
7690,poly,5,0.03,scale,0.25,0.38461538461538464,0.8333333333333334,0.5263157894736842
7691,poly,5,0.03,scale,0.5,0.25,0.6666666666666666,0.36363636363636365
7692,rbf,5,0.03,scale,0.01,0.4444444444444444,0.6666666666666666,0.5333333333333333
7693,rbf,5,0.03,scale,0.05,0.4444444444444444,0.6666666666666666,0.5333333333333333
7694,rbf,5,0.03,scale,0.1,0.2222222222222222,0.3333333333333333,0.26666666666666666
7695,rbf,5,0.03,scale,0.2,0.0,0.0,0.0
7696,rbf,5,0.03,scale,0.25,0.3,0.5,0.375
7697,rbf,5,0.03,scale,0.5,0.25,0.5,0.3333333333333333
7698,sigmoid,5,0.03,scale,0.01,0.0,0.0,0.0
7699,sigmoid,5,0.03,scale,0.05,0.5,0.16666666666666666,0.25
7700,sigmoid,5,0.03,scale,0.1,0.0,0.0,0.0
7701,sigmoid,5,0.03,scale,0.2,0.4,0.3333333333333333,0.36363636363636365
7702,sigmoid,5,0.03,scale,0.25,0.5,0.5,0.5
7703,sigmoid,5,0.03,scale,0.5,0.2727272727272727,0.5,0.35294117647058826
7704,linear,5,0.03,auto,0.01,0.2,0.5,0.2857142857142857
7705,linear,5,0.03,auto,0.05,0.2857142857142857,0.6666666666666666,0.4
7706,linear,5,0.03,auto,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
7707,linear,5,0.03,auto,0.2,0.125,0.3333333333333333,0.18181818181818182
7708,linear,5,0.03,auto,0.25,0.23076923076923078,0.5,0.3157894736842105
7709,linear,5,0.03,auto,0.5,0.23076923076923078,0.5,0.3157894736842105
7710,poly,5,0.03,auto,0.01,0.2608695652173913,1.0,0.41379310344827586
7711,poly,5,0.03,auto,0.05,0.23809523809523808,0.8333333333333334,0.37037037037037035
7712,poly,5,0.03,auto,0.1,0.3333333333333333,0.6666666666666666,0.4444444444444444
7713,poly,5,0.03,auto,0.2,0.3,0.5,0.375
7714,poly,5,0.03,auto,0.25,0.38461538461538464,0.8333333333333334,0.5263157894736842
7715,poly,5,0.03,auto,0.5,0.25,0.6666666666666666,0.36363636363636365
7716,rbf,5,0.03,auto,0.01,0.4444444444444444,0.6666666666666666,0.5333333333333333
7717,rbf,5,0.03,auto,0.05,0.4444444444444444,0.6666666666666666,0.5333333333333333
7718,rbf,5,0.03,auto,0.1,0.2222222222222222,0.3333333333333333,0.26666666666666666
7719,rbf,5,0.03,auto,0.2,0.0,0.0,0.0
7720,rbf,5,0.03,auto,0.25,0.3,0.5,0.375
7721,rbf,5,0.03,auto,0.5,0.25,0.5,0.3333333333333333
7722,sigmoid,5,0.03,auto,0.01,0.0,0.0,0.0
7723,sigmoid,5,0.03,auto,0.05,0.5,0.16666666666666666,0.25
7724,sigmoid,5,0.03,auto,0.1,0.0,0.0,0.0
7725,sigmoid,5,0.03,auto,0.2,0.4,0.3333333333333333,0.36363636363636365
7726,sigmoid,5,0.03,auto,0.25,0.5,0.5,0.5
7727,sigmoid,5,0.03,auto,0.5,0.2727272727272727,0.5,0.35294117647058826
7728,linear,5,0.03,1e-06,0.01,0.2,0.5,0.2857142857142857
7729,linear,5,0.03,1e-06,0.05,0.2857142857142857,0.6666666666666666,0.4
7730,linear,5,0.03,1e-06,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
7731,linear,5,0.03,1e-06,0.2,0.125,0.3333333333333333,0.18181818181818182
7732,linear,5,0.03,1e-06,0.25,0.23076923076923078,0.5,0.3157894736842105
7733,linear,5,0.03,1e-06,0.5,0.23076923076923078,0.5,0.3157894736842105
7734,poly,5,0.03,1e-06,0.01,0.2608695652173913,1.0,0.41379310344827586
7735,poly,5,0.03,1e-06,0.05,0.3333333333333333,0.6666666666666666,0.4444444444444444
7736,poly,5,0.03,1e-06,0.1,0.2727272727272727,1.0,0.42857142857142855
7737,poly,5,0.03,1e-06,0.2,0.38461538461538464,0.8333333333333334,0.5263157894736842
7738,poly,5,0.03,1e-06,0.25,0.4166666666666667,0.8333333333333334,0.5555555555555556
7739,poly,5,0.03,1e-06,0.5,0.15384615384615385,0.3333333333333333,0.21052631578947367
7740,rbf,5,0.03,1e-06,0.01,0.25,1.0,0.4
7741,rbf,5,0.03,1e-06,0.05,0.21739130434782608,0.8333333333333334,0.3448275862068966
7742,rbf,5,0.03,1e-06,0.1,0.3125,0.8333333333333334,0.45454545454545453
7743,rbf,5,0.03,1e-06,0.2,0.29411764705882354,0.8333333333333334,0.43478260869565216
7744,rbf,5,0.03,1e-06,0.25,0.0,0.0,0.0
7745,rbf,5,0.03,1e-06,0.5,0.0,0.0,0.0
7746,sigmoid,5,0.03,1e-06,0.01,0.2608695652173913,1.0,0.41379310344827586
7747,sigmoid,5,0.03,1e-06,0.05,0.3333333333333333,0.6666666666666666,0.4444444444444444
7748,sigmoid,5,0.03,1e-06,0.1,0.2608695652173913,1.0,0.41379310344827586
7749,sigmoid,5,0.03,1e-06,0.2,0.38461538461538464,0.8333333333333334,0.5263157894736842
7750,sigmoid,5,0.03,1e-06,0.25,0.4166666666666667,0.8333333333333334,0.5555555555555556
7751,sigmoid,5,0.03,1e-06,0.5,0.15384615384615385,0.3333333333333333,0.21052631578947367
7752,linear,5,0.03,0.0001,0.01,0.2,0.5,0.2857142857142857
7753,linear,5,0.03,0.0001,0.05,0.2857142857142857,0.6666666666666666,0.4
7754,linear,5,0.03,0.0001,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
7755,linear,5,0.03,0.0001,0.2,0.125,0.3333333333333333,0.18181818181818182
7756,linear,5,0.03,0.0001,0.25,0.23076923076923078,0.5,0.3157894736842105
7757,linear,5,0.03,0.0001,0.5,0.23076923076923078,0.5,0.3157894736842105
7758,poly,5,0.03,0.0001,0.01,0.2608695652173913,1.0,0.41379310344827586
7759,poly,5,0.03,0.0001,0.05,0.3076923076923077,0.6666666666666666,0.42105263157894735
7760,poly,5,0.03,0.0001,0.1,0.2727272727272727,1.0,0.42857142857142855
7761,poly,5,0.03,0.0001,0.2,0.35714285714285715,0.8333333333333334,0.5
7762,poly,5,0.03,0.0001,0.25,0.26666666666666666,0.6666666666666666,0.38095238095238093
7763,poly,5,0.03,0.0001,0.5,0.2608695652173913,1.0,0.41379310344827586
7764,rbf,5,0.03,0.0001,0.01,0.0,0.0,0.0
7765,rbf,5,0.03,0.0001,0.05,0.0,0.0,0.0
7766,rbf,5,0.03,0.0001,0.1,0.2,0.16666666666666666,0.18181818181818182
7767,rbf,5,0.03,0.0001,0.2,0.4,0.3333333333333333,0.36363636363636365
7768,rbf,5,0.03,0.0001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
7769,rbf,5,0.03,0.0001,0.5,0.23076923076923078,0.5,0.3157894736842105
7770,sigmoid,5,0.03,0.0001,0.01,0.22727272727272727,0.8333333333333334,0.35714285714285715
7771,sigmoid,5,0.03,0.0001,0.05,0.3333333333333333,0.6666666666666666,0.4444444444444444
7772,sigmoid,5,0.03,0.0001,0.1,0.2608695652173913,1.0,0.41379310344827586
7773,sigmoid,5,0.03,0.0001,0.2,0.3125,0.8333333333333334,0.45454545454545453
7774,sigmoid,5,0.03,0.0001,0.25,0.22727272727272727,0.8333333333333334,0.35714285714285715
7775,sigmoid,5,0.03,0.0001,0.5,0.0,0.0,0.0
7776,linear,5,0.03,0.001,0.01,0.2,0.5,0.2857142857142857
7777,linear,5,0.03,0.001,0.05,0.2857142857142857,0.6666666666666666,0.4
7778,linear,5,0.03,0.001,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
7779,linear,5,0.03,0.001,0.2,0.125,0.3333333333333333,0.18181818181818182
7780,linear,5,0.03,0.001,0.25,0.23076923076923078,0.5,0.3157894736842105
7781,linear,5,0.03,0.001,0.5,0.23076923076923078,0.5,0.3157894736842105
7782,poly,5,0.03,0.001,0.01,0.22727272727272727,0.8333333333333334,0.35714285714285715
7783,poly,5,0.03,0.001,0.05,0.3333333333333333,0.6666666666666666,0.4444444444444444
7784,poly,5,0.03,0.001,0.1,0.2608695652173913,1.0,0.41379310344827586
7785,poly,5,0.03,0.001,0.2,0.38461538461538464,0.8333333333333334,0.5263157894736842
7786,poly,5,0.03,0.001,0.25,0.18181818181818182,0.6666666666666666,0.2857142857142857
7787,poly,5,0.03,0.001,0.5,0.2608695652173913,1.0,0.41379310344827586
7788,rbf,5,0.03,0.001,0.01,0.3333333333333333,0.16666666666666666,0.2222222222222222
7789,rbf,5,0.03,0.001,0.05,0.0,0.0,0.0
7790,rbf,5,0.03,0.001,0.1,0.0,0.0,0.0
7791,rbf,5,0.03,0.001,0.2,0.0,0.0,0.0
7792,rbf,5,0.03,0.001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
7793,rbf,5,0.03,0.001,0.5,0.2857142857142857,0.6666666666666666,0.4
7794,sigmoid,5,0.03,0.001,0.01,0.38461538461538464,0.8333333333333334,0.5263157894736842
7795,sigmoid,5,0.03,0.001,0.05,0.375,1.0,0.5454545454545454
7796,sigmoid,5,0.03,0.001,0.1,0.5,0.8333333333333334,0.625
7797,sigmoid,5,0.03,0.001,0.2,0.35714285714285715,0.8333333333333334,0.5
7798,sigmoid,5,0.03,0.001,0.25,0.2857142857142857,0.6666666666666666,0.4
7799,sigmoid,5,0.03,0.001,0.5,0.2,0.5,0.2857142857142857
7800,linear,5,0.03,0.01,0.01,0.2,0.5,0.2857142857142857
7801,linear,5,0.03,0.01,0.05,0.2857142857142857,0.6666666666666666,0.4
7802,linear,5,0.03,0.01,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
7803,linear,5,0.03,0.01,0.2,0.125,0.3333333333333333,0.18181818181818182
7804,linear,5,0.03,0.01,0.25,0.23076923076923078,0.5,0.3157894736842105
7805,linear,5,0.03,0.01,0.5,0.23076923076923078,0.5,0.3157894736842105
7806,poly,5,0.03,0.01,0.01,0.2608695652173913,1.0,0.41379310344827586
7807,poly,5,0.03,0.01,0.05,0.36363636363636365,0.6666666666666666,0.47058823529411764
7808,poly,5,0.03,0.01,0.1,0.3,1.0,0.46153846153846156
7809,poly,5,0.03,0.01,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
7810,poly,5,0.03,0.01,0.25,0.46153846153846156,1.0,0.631578947368421
7811,poly,5,0.03,0.01,0.5,0.23529411764705882,0.6666666666666666,0.34782608695652173
7812,rbf,5,0.03,0.01,0.01,0.0,0.0,0.0
7813,rbf,5,0.03,0.01,0.05,0.0,0.0,0.0
7814,rbf,5,0.03,0.01,0.1,0.0,0.0,0.0
7815,rbf,5,0.03,0.01,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666
7816,rbf,5,0.03,0.01,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
7817,rbf,5,0.03,0.01,0.5,0.25,0.5,0.3333333333333333
7818,sigmoid,5,0.03,0.01,0.01,0.07692307692307693,0.16666666666666666,0.10526315789473684
7819,sigmoid,5,0.03,0.01,0.05,0.4,0.3333333333333333,0.36363636363636365
7820,sigmoid,5,0.03,0.01,0.1,0.25,0.16666666666666666,0.2
7821,sigmoid,5,0.03,0.01,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666
7822,sigmoid,5,0.03,0.01,0.25,0.5,0.5,0.5
7823,sigmoid,5,0.03,0.01,0.5,0.18181818181818182,0.3333333333333333,0.23529411764705882
7824,linear,5,0.03,0.1,0.01,0.2,0.5,0.2857142857142857
7825,linear,5,0.03,0.1,0.05,0.2857142857142857,0.6666666666666666,0.4
7826,linear,5,0.03,0.1,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
7827,linear,5,0.03,0.1,0.2,0.125,0.3333333333333333,0.18181818181818182
7828,linear,5,0.03,0.1,0.25,0.23076923076923078,0.5,0.3157894736842105
7829,linear,5,0.03,0.1,0.5,0.23076923076923078,0.5,0.3157894736842105
7830,poly,5,0.03,0.1,0.01,0.23809523809523808,0.8333333333333334,0.37037037037037035
7831,poly,5,0.03,0.1,0.05,0.3333333333333333,0.6666666666666666,0.4444444444444444
7832,poly,5,0.03,0.1,0.1,0.3333333333333333,0.6666666666666666,0.4444444444444444
7833,poly,5,0.03,0.1,0.2,0.36363636363636365,0.6666666666666666,0.47058823529411764
7834,poly,5,0.03,0.1,0.25,0.2222222222222222,0.3333333333333333,0.26666666666666666
7835,poly,5,0.03,0.1,0.5,0.2777777777777778,0.8333333333333334,0.4166666666666667
7836,rbf,5,0.03,0.1,0.01,0.2857142857142857,0.3333333333333333,0.3076923076923077
7837,rbf,5,0.03,0.1,0.05,0.14285714285714285,0.16666666666666666,0.15384615384615385
7838,rbf,5,0.03,0.1,0.1,0.0,0.0,0.0
7839,rbf,5,0.03,0.1,0.2,0.3,0.5,0.375
7840,rbf,5,0.03,0.1,0.25,0.2,0.16666666666666666,0.18181818181818182
7841,rbf,5,0.03,0.1,0.5,0.2727272727272727,0.5,0.35294117647058826
7842,sigmoid,5,0.03,0.1,0.01,1.0,0.16666666666666666,0.2857142857142857
7843,sigmoid,5,0.03,0.1,0.05,1.0,0.16666666666666666,0.2857142857142857
7844,sigmoid,5,0.03,0.1,0.1,1.0,0.16666666666666666,0.2857142857142857
7845,sigmoid,5,0.03,0.1,0.2,0.4,0.3333333333333333,0.36363636363636365
7846,sigmoid,5,0.03,0.1,0.25,0.2,0.16666666666666666,0.18181818181818182
7847,sigmoid,5,0.03,0.1,0.5,0.3076923076923077,0.6666666666666666,0.42105263157894735
7848,linear,5,0.03,1,0.01,0.2,0.5,0.2857142857142857
7849,linear,5,0.03,1,0.05,0.2857142857142857,0.6666666666666666,0.4
7850,linear,5,0.03,1,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
7851,linear,5,0.03,1,0.2,0.125,0.3333333333333333,0.18181818181818182
7852,linear,5,0.03,1,0.25,0.23076923076923078,0.5,0.3157894736842105
7853,linear,5,0.03,1,0.5,0.23076923076923078,0.5,0.3157894736842105
7854,poly,5,0.03,1,0.01,0.6666666666666666,0.3333333333333333,0.4444444444444444
7855,poly,5,0.03,1,0.05,0.4,0.6666666666666666,0.5
7856,poly,5,0.03,1,0.1,0.3333333333333333,0.6666666666666666,0.4444444444444444
7857,poly,5,0.03,1,0.2,0.25,0.5,0.3333333333333333
7858,poly,5,0.03,1,0.25,0.2857142857142857,0.6666666666666666,0.4
7859,poly,5,0.03,1,0.5,0.16666666666666666,0.5,0.25
7860,rbf,5,0.03,1,0.01,0.21428571428571427,0.5,0.3
7861,rbf,5,0.03,1,0.05,0.23076923076923078,0.5,0.3157894736842105
7862,rbf,5,0.03,1,0.1,0.16666666666666666,0.3333333333333333,0.2222222222222222
7863,rbf,5,0.03,1,0.2,0.3125,0.8333333333333334,0.45454545454545453
7864,rbf,5,0.03,1,0.25,0.23076923076923078,0.5,0.3157894736842105
7865,rbf,5,0.03,1,0.5,0.0,0.0,0.0
7866,sigmoid,5,0.03,1,0.01,0.0,0.0,0.0
7867,sigmoid,5,0.03,1,0.05,0.0,0.0,0.0
7868,sigmoid,5,0.03,1,0.1,0.0,0.0,0.0
7869,sigmoid,5,0.03,1,0.2,0.0,0.0,0.0
7870,sigmoid,5,0.03,1,0.25,0.2,0.16666666666666666,0.18181818181818182
7871,sigmoid,5,0.03,1,0.5,0.23076923076923078,0.5,0.3157894736842105
7872,linear,10,0.03,scale,0.01,0.2,0.5,0.2857142857142857
7873,linear,10,0.03,scale,0.05,0.2857142857142857,0.6666666666666666,0.4
7874,linear,10,0.03,scale,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
7875,linear,10,0.03,scale,0.2,0.125,0.3333333333333333,0.18181818181818182
7876,linear,10,0.03,scale,0.25,0.23076923076923078,0.5,0.3157894736842105
7877,linear,10,0.03,scale,0.5,0.23076923076923078,0.5,0.3157894736842105
7878,poly,10,0.03,scale,0.01,0.23809523809523808,0.8333333333333334,0.37037037037037035
7879,poly,10,0.03,scale,0.05,0.25,0.3333333333333333,0.2857142857142857
7880,poly,10,0.03,scale,0.1,0.2,0.5,0.2857142857142857
7881,poly,10,0.03,scale,0.2,0.2857142857142857,0.6666666666666666,0.4
7882,poly,10,0.03,scale,0.25,0.26666666666666666,0.6666666666666666,0.38095238095238093
7883,poly,10,0.03,scale,0.5,0.25,0.5,0.3333333333333333
7884,rbf,10,0.03,scale,0.01,0.4444444444444444,0.6666666666666666,0.5333333333333333
7885,rbf,10,0.03,scale,0.05,0.4444444444444444,0.6666666666666666,0.5333333333333333
7886,rbf,10,0.03,scale,0.1,0.2222222222222222,0.3333333333333333,0.26666666666666666
7887,rbf,10,0.03,scale,0.2,0.0,0.0,0.0
7888,rbf,10,0.03,scale,0.25,0.3,0.5,0.375
7889,rbf,10,0.03,scale,0.5,0.25,0.5,0.3333333333333333
7890,sigmoid,10,0.03,scale,0.01,0.0,0.0,0.0
7891,sigmoid,10,0.03,scale,0.05,0.5,0.16666666666666666,0.25
7892,sigmoid,10,0.03,scale,0.1,0.0,0.0,0.0
7893,sigmoid,10,0.03,scale,0.2,0.4,0.3333333333333333,0.36363636363636365
7894,sigmoid,10,0.03,scale,0.25,0.5,0.5,0.5
7895,sigmoid,10,0.03,scale,0.5,0.2727272727272727,0.5,0.35294117647058826
7896,linear,10,0.03,auto,0.01,0.2,0.5,0.2857142857142857
7897,linear,10,0.03,auto,0.05,0.2857142857142857,0.6666666666666666,0.4
7898,linear,10,0.03,auto,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
7899,linear,10,0.03,auto,0.2,0.125,0.3333333333333333,0.18181818181818182
7900,linear,10,0.03,auto,0.25,0.23076923076923078,0.5,0.3157894736842105
7901,linear,10,0.03,auto,0.5,0.23076923076923078,0.5,0.3157894736842105
7902,poly,10,0.03,auto,0.01,0.23809523809523808,0.8333333333333334,0.37037037037037035
7903,poly,10,0.03,auto,0.05,0.25,0.3333333333333333,0.2857142857142857
7904,poly,10,0.03,auto,0.1,0.2,0.5,0.2857142857142857
7905,poly,10,0.03,auto,0.2,0.2857142857142857,0.6666666666666666,0.4
7906,poly,10,0.03,auto,0.25,0.26666666666666666,0.6666666666666666,0.38095238095238093
7907,poly,10,0.03,auto,0.5,0.25,0.5,0.3333333333333333
7908,rbf,10,0.03,auto,0.01,0.4444444444444444,0.6666666666666666,0.5333333333333333
7909,rbf,10,0.03,auto,0.05,0.4444444444444444,0.6666666666666666,0.5333333333333333
7910,rbf,10,0.03,auto,0.1,0.2222222222222222,0.3333333333333333,0.26666666666666666
7911,rbf,10,0.03,auto,0.2,0.0,0.0,0.0
7912,rbf,10,0.03,auto,0.25,0.3,0.5,0.375
7913,rbf,10,0.03,auto,0.5,0.25,0.5,0.3333333333333333
7914,sigmoid,10,0.03,auto,0.01,0.0,0.0,0.0
7915,sigmoid,10,0.03,auto,0.05,0.5,0.16666666666666666,0.25
7916,sigmoid,10,0.03,auto,0.1,0.0,0.0,0.0
7917,sigmoid,10,0.03,auto,0.2,0.4,0.3333333333333333,0.36363636363636365
7918,sigmoid,10,0.03,auto,0.25,0.5,0.5,0.5
7919,sigmoid,10,0.03,auto,0.5,0.2727272727272727,0.5,0.35294117647058826
7920,linear,10,0.03,1e-06,0.01,0.2,0.5,0.2857142857142857
7921,linear,10,0.03,1e-06,0.05,0.2857142857142857,0.6666666666666666,0.4
7922,linear,10,0.03,1e-06,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
7923,linear,10,0.03,1e-06,0.2,0.125,0.3333333333333333,0.18181818181818182
7924,linear,10,0.03,1e-06,0.25,0.23076923076923078,0.5,0.3157894736842105
7925,linear,10,0.03,1e-06,0.5,0.23076923076923078,0.5,0.3157894736842105
7926,poly,10,0.03,1e-06,0.01,0.2608695652173913,1.0,0.41379310344827586
7927,poly,10,0.03,1e-06,0.05,0.3076923076923077,0.6666666666666666,0.42105263157894735
7928,poly,10,0.03,1e-06,0.1,0.2727272727272727,1.0,0.42857142857142855
7929,poly,10,0.03,1e-06,0.2,0.35714285714285715,0.8333333333333334,0.5
7930,poly,10,0.03,1e-06,0.25,0.36363636363636365,0.6666666666666666,0.47058823529411764
7931,poly,10,0.03,1e-06,0.5,0.15384615384615385,0.3333333333333333,0.21052631578947367
7932,rbf,10,0.03,1e-06,0.01,0.25,1.0,0.4
7933,rbf,10,0.03,1e-06,0.05,0.21739130434782608,0.8333333333333334,0.3448275862068966
7934,rbf,10,0.03,1e-06,0.1,0.3125,0.8333333333333334,0.45454545454545453
7935,rbf,10,0.03,1e-06,0.2,0.29411764705882354,0.8333333333333334,0.43478260869565216
7936,rbf,10,0.03,1e-06,0.25,0.0,0.0,0.0
7937,rbf,10,0.03,1e-06,0.5,0.0,0.0,0.0
7938,sigmoid,10,0.03,1e-06,0.01,0.2608695652173913,1.0,0.41379310344827586
7939,sigmoid,10,0.03,1e-06,0.05,0.3333333333333333,0.6666666666666666,0.4444444444444444
7940,sigmoid,10,0.03,1e-06,0.1,0.2608695652173913,1.0,0.41379310344827586
7941,sigmoid,10,0.03,1e-06,0.2,0.38461538461538464,0.8333333333333334,0.5263157894736842
7942,sigmoid,10,0.03,1e-06,0.25,0.4166666666666667,0.8333333333333334,0.5555555555555556
7943,sigmoid,10,0.03,1e-06,0.5,0.15384615384615385,0.3333333333333333,0.21052631578947367
7944,linear,10,0.03,0.0001,0.01,0.2,0.5,0.2857142857142857
7945,linear,10,0.03,0.0001,0.05,0.2857142857142857,0.6666666666666666,0.4
7946,linear,10,0.03,0.0001,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
7947,linear,10,0.03,0.0001,0.2,0.125,0.3333333333333333,0.18181818181818182
7948,linear,10,0.03,0.0001,0.25,0.23076923076923078,0.5,0.3157894736842105
7949,linear,10,0.03,0.0001,0.5,0.23076923076923078,0.5,0.3157894736842105
7950,poly,10,0.03,0.0001,0.01,0.2608695652173913,1.0,0.41379310344827586
7951,poly,10,0.03,0.0001,0.05,0.3333333333333333,0.6666666666666666,0.4444444444444444
7952,poly,10,0.03,0.0001,0.1,0.2727272727272727,1.0,0.42857142857142855
7953,poly,10,0.03,0.0001,0.2,0.38461538461538464,0.8333333333333334,0.5263157894736842
7954,poly,10,0.03,0.0001,0.25,0.2222222222222222,0.6666666666666666,0.3333333333333333
7955,poly,10,0.03,0.0001,0.5,0.2608695652173913,1.0,0.41379310344827586
7956,rbf,10,0.03,0.0001,0.01,0.0,0.0,0.0
7957,rbf,10,0.03,0.0001,0.05,0.0,0.0,0.0
7958,rbf,10,0.03,0.0001,0.1,0.2,0.16666666666666666,0.18181818181818182
7959,rbf,10,0.03,0.0001,0.2,0.4,0.3333333333333333,0.36363636363636365
7960,rbf,10,0.03,0.0001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
7961,rbf,10,0.03,0.0001,0.5,0.23076923076923078,0.5,0.3157894736842105
7962,sigmoid,10,0.03,0.0001,0.01,0.22727272727272727,0.8333333333333334,0.35714285714285715
7963,sigmoid,10,0.03,0.0001,0.05,0.3333333333333333,0.6666666666666666,0.4444444444444444
7964,sigmoid,10,0.03,0.0001,0.1,0.2608695652173913,1.0,0.41379310344827586
7965,sigmoid,10,0.03,0.0001,0.2,0.3125,0.8333333333333334,0.45454545454545453
7966,sigmoid,10,0.03,0.0001,0.25,0.22727272727272727,0.8333333333333334,0.35714285714285715
7967,sigmoid,10,0.03,0.0001,0.5,0.0,0.0,0.0
7968,linear,10,0.03,0.001,0.01,0.2,0.5,0.2857142857142857
7969,linear,10,0.03,0.001,0.05,0.2857142857142857,0.6666666666666666,0.4
7970,linear,10,0.03,0.001,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
7971,linear,10,0.03,0.001,0.2,0.125,0.3333333333333333,0.18181818181818182
7972,linear,10,0.03,0.001,0.25,0.23076923076923078,0.5,0.3157894736842105
7973,linear,10,0.03,0.001,0.5,0.23076923076923078,0.5,0.3157894736842105
7974,poly,10,0.03,0.001,0.01,0.22727272727272727,0.8333333333333334,0.35714285714285715
7975,poly,10,0.03,0.001,0.05,0.3333333333333333,0.6666666666666666,0.4444444444444444
7976,poly,10,0.03,0.001,0.1,0.2857142857142857,1.0,0.4444444444444444
7977,poly,10,0.03,0.001,0.2,0.38461538461538464,0.8333333333333334,0.5263157894736842
7978,poly,10,0.03,0.001,0.25,0.21739130434782608,0.8333333333333334,0.3448275862068966
7979,poly,10,0.03,0.001,0.5,0.2608695652173913,1.0,0.41379310344827586
7980,rbf,10,0.03,0.001,0.01,0.3333333333333333,0.16666666666666666,0.2222222222222222
7981,rbf,10,0.03,0.001,0.05,0.0,0.0,0.0
7982,rbf,10,0.03,0.001,0.1,0.0,0.0,0.0
7983,rbf,10,0.03,0.001,0.2,0.0,0.0,0.0
7984,rbf,10,0.03,0.001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
7985,rbf,10,0.03,0.001,0.5,0.2857142857142857,0.6666666666666666,0.4
7986,sigmoid,10,0.03,0.001,0.01,0.38461538461538464,0.8333333333333334,0.5263157894736842
7987,sigmoid,10,0.03,0.001,0.05,0.375,1.0,0.5454545454545454
7988,sigmoid,10,0.03,0.001,0.1,0.5,0.8333333333333334,0.625
