,kernel,degree,coef0,gamma,nu,precision,recall,f1
12852,rbf,0,0.5,1,0.01,0.1111111111111111,0.16666666666666666,0.13333333333333333
12853,rbf,0,0.5,1,0.05,0.3333333333333333,0.5,0.4
12854,rbf,0,0.5,1,0.1,0.3333333333333333,0.5,0.4
12855,rbf,0,0.5,1,0.2,0.5,0.6666666666666666,0.5714285714285714
12856,rbf,0,0.5,1,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
12857,rbf,0,0.5,1,0.5,0.5,0.6666666666666666,0.5714285714285714
12858,sigmoid,0,0.5,1,0.01,0.0,0.0,0.0
12859,sigmoid,0,0.5,1,0.05,1.0,0.16666666666666666,0.2857142857142857
12860,sigmoid,0,0.5,1,0.1,0.0,0.0,0.0
12861,sigmoid,0,0.5,1,0.2,0.0,0.0,0.0
12862,sigmoid,0,0.5,1,0.25,0.14285714285714285,0.16666666666666666,0.15384615384615385
12863,sigmoid,0,0.5,1,0.5,0.07692307692307693,0.16666666666666666,0.10526315789473684
12864,linear,1,0.5,scale,0.01,0.0,0.0,0.0
12865,linear,1,0.5,scale,0.05,0.0,0.0,0.0
12866,linear,1,0.5,scale,0.1,0.0,0.0,0.0
12867,linear,1,0.5,scale,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
12868,linear,1,0.5,scale,0.25,0.0,0.0,0.0
12869,linear,1,0.5,scale,0.5,0.42857142857142855,1.0,0.6
12870,poly,1,0.5,scale,0.01,0.0,0.0,0.0
12871,poly,1,0.5,scale,0.05,0.0,0.0,0.0
12872,poly,1,0.5,scale,0.1,0.0,0.0,0.0
12873,poly,1,0.5,scale,0.2,0.2608695652173913,1.0,0.41379310344827586
12874,poly,1,0.5,scale,0.25,0.375,1.0,0.5454545454545454
12875,poly,1,0.5,scale,0.5,0.2608695652173913,1.0,0.41379310344827586
12876,rbf,1,0.5,scale,0.01,0.6,0.5,0.5454545454545454
12877,rbf,1,0.5,scale,0.05,0.5,0.5,0.5
12878,rbf,1,0.5,scale,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333
12879,rbf,1,0.5,scale,0.2,0.5,0.5,0.5
12880,rbf,1,0.5,scale,0.25,0.2,0.16666666666666666,0.18181818181818182
12881,rbf,1,0.5,scale,0.5,0.35714285714285715,0.8333333333333334,0.5
12882,sigmoid,1,0.5,scale,0.01,0.5,0.16666666666666666,0.25
12883,sigmoid,1,0.5,scale,0.05,0.5,0.16666666666666666,0.25
12884,sigmoid,1,0.5,scale,0.1,0.0,0.0,0.0
12885,sigmoid,1,0.5,scale,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
12886,sigmoid,1,0.5,scale,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
12887,sigmoid,1,0.5,scale,0.5,0.36363636363636365,0.6666666666666666,0.47058823529411764
12888,linear,1,0.5,auto,0.01,0.0,0.0,0.0
12889,linear,1,0.5,auto,0.05,0.0,0.0,0.0
12890,linear,1,0.5,auto,0.1,0.0,0.0,0.0
12891,linear,1,0.5,auto,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
12892,linear,1,0.5,auto,0.25,0.0,0.0,0.0
12893,linear,1,0.5,auto,0.5,0.42857142857142855,1.0,0.6
12894,poly,1,0.5,auto,0.01,0.0,0.0,0.0
12895,poly,1,0.5,auto,0.05,0.0,0.0,0.0
12896,poly,1,0.5,auto,0.1,0.0,0.0,0.0
12897,poly,1,0.5,auto,0.2,0.2608695652173913,1.0,0.41379310344827586
12898,poly,1,0.5,auto,0.25,0.4,1.0,0.5714285714285714
12899,poly,1,0.5,auto,0.5,0.42857142857142855,1.0,0.6
12900,rbf,1,0.5,auto,0.01,0.3,0.5,0.375
12901,rbf,1,0.5,auto,0.05,0.5,0.3333333333333333,0.4
12902,rbf,1,0.5,auto,0.1,0.5,0.6666666666666666,0.5714285714285714
12903,rbf,1,0.5,auto,0.2,0.5,0.8333333333333334,0.625
12904,rbf,1,0.5,auto,0.25,0.5714285714285714,0.6666666666666666,0.6153846153846154
12905,rbf,1,0.5,auto,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
12906,sigmoid,1,0.5,auto,0.01,0.3333333333333333,0.16666666666666666,0.2222222222222222
12907,sigmoid,1,0.5,auto,0.05,1.0,0.16666666666666666,0.2857142857142857
12908,sigmoid,1,0.5,auto,0.1,0.5,0.16666666666666666,0.25
12909,sigmoid,1,0.5,auto,0.2,0.2,0.16666666666666666,0.18181818181818182
12910,sigmoid,1,0.5,auto,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
12911,sigmoid,1,0.5,auto,0.5,0.08333333333333333,0.16666666666666666,0.1111111111111111
12912,linear,1,0.5,1e-06,0.01,0.0,0.0,0.0
12913,linear,1,0.5,1e-06,0.05,0.0,0.0,0.0
12914,linear,1,0.5,1e-06,0.1,0.0,0.0,0.0
12915,linear,1,0.5,1e-06,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
12916,linear,1,0.5,1e-06,0.25,0.0,0.0,0.0
12917,linear,1,0.5,1e-06,0.5,0.42857142857142855,1.0,0.6
12918,poly,1,0.5,1e-06,0.01,0.3333333333333333,1.0,0.5
12919,poly,1,0.5,1e-06,0.05,0.4,0.6666666666666666,0.5
12920,poly,1,0.5,1e-06,0.1,0.35294117647058826,1.0,0.5217391304347826
12921,poly,1,0.5,1e-06,0.2,0.38461538461538464,0.8333333333333334,0.5263157894736842
12922,poly,1,0.5,1e-06,0.25,0.625,0.8333333333333334,0.7142857142857143
12923,poly,1,0.5,1e-06,0.5,0.15,0.5,0.23076923076923078
12924,rbf,1,0.5,1e-06,0.01,0.25,1.0,0.4
12925,rbf,1,0.5,1e-06,0.05,0.22727272727272727,0.8333333333333334,0.35714285714285715
12926,rbf,1,0.5,1e-06,0.1,0.38461538461538464,0.8333333333333334,0.5263157894736842
12927,rbf,1,0.5,1e-06,0.2,0.2777777777777778,0.8333333333333334,0.4166666666666667
12928,rbf,1,0.5,1e-06,0.25,0.0,0.0,0.0
12929,rbf,1,0.5,1e-06,0.5,0.0,0.0,0.0
12930,sigmoid,1,0.5,1e-06,0.01,0.29411764705882354,0.8333333333333334,0.43478260869565216
12931,sigmoid,1,0.5,1e-06,0.05,0.36363636363636365,0.6666666666666666,0.47058823529411764
12932,sigmoid,1,0.5,1e-06,0.1,0.35294117647058826,1.0,0.5217391304347826
12933,sigmoid,1,0.5,1e-06,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
12934,sigmoid,1,0.5,1e-06,0.25,0.625,0.8333333333333334,0.7142857142857143
12935,sigmoid,1,0.5,1e-06,0.5,0.15,0.5,0.23076923076923078
12936,linear,1,0.5,0.0001,0.01,0.0,0.0,0.0
12937,linear,1,0.5,0.0001,0.05,0.0,0.0,0.0
12938,linear,1,0.5,0.0001,0.1,0.0,0.0,0.0
12939,linear,1,0.5,0.0001,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
12940,linear,1,0.5,0.0001,0.25,0.0,0.0,0.0
12941,linear,1,0.5,0.0001,0.5,0.42857142857142855,1.0,0.6
12942,poly,1,0.5,0.0001,0.01,0.29411764705882354,0.8333333333333334,0.43478260869565216
12943,poly,1,0.5,0.0001,0.05,0.36363636363636365,0.6666666666666666,0.47058823529411764
12944,poly,1,0.5,0.0001,0.1,0.0,0.0,0.0
12945,poly,1,0.5,0.0001,0.2,0.2608695652173913,1.0,0.41379310344827586
12946,poly,1,0.5,0.0001,0.25,0.2857142857142857,1.0,0.4444444444444444
12947,poly,1,0.5,0.0001,0.5,0.0,0.0,0.0
12948,rbf,1,0.5,0.0001,0.01,0.0,0.0,0.0
12949,rbf,1,0.5,0.0001,0.05,0.0,0.0,0.0
12950,rbf,1,0.5,0.0001,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
12951,rbf,1,0.5,0.0001,0.2,0.2,0.16666666666666666,0.18181818181818182
12952,rbf,1,0.5,0.0001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
12953,rbf,1,0.5,0.0001,0.5,0.38461538461538464,0.8333333333333334,0.5263157894736842
12954,sigmoid,1,0.5,0.0001,0.01,0.29411764705882354,0.8333333333333334,0.43478260869565216
12955,sigmoid,1,0.5,0.0001,0.05,0.4,0.6666666666666666,0.5
12956,sigmoid,1,0.5,0.0001,0.1,0.0,0.0,0.0
12957,sigmoid,1,0.5,0.0001,0.2,0.2608695652173913,1.0,0.41379310344827586
12958,sigmoid,1,0.5,0.0001,0.25,0.2727272727272727,1.0,0.42857142857142855
12959,sigmoid,1,0.5,0.0001,0.5,0.0,0.0,0.0
12960,linear,1,0.5,0.001,0.01,0.0,0.0,0.0
12961,linear,1,0.5,0.001,0.05,0.0,0.0,0.0
12962,linear,1,0.5,0.001,0.1,0.0,0.0,0.0
12963,linear,1,0.5,0.001,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
12964,linear,1,0.5,0.001,0.25,0.0,0.0,0.0
12965,linear,1,0.5,0.001,0.5,0.42857142857142855,1.0,0.6
12966,poly,1,0.5,0.001,0.01,0.0,0.0,0.0
12967,poly,1,0.5,0.001,0.05,0.1,0.16666666666666666,0.125
12968,poly,1,0.5,0.001,0.1,0.0,0.0,0.0
12969,poly,1,0.5,0.001,0.2,0.2608695652173913,1.0,0.41379310344827586
12970,poly,1,0.5,0.001,0.25,0.375,1.0,0.5454545454545454
12971,poly,1,0.5,0.001,0.5,0.0,0.0,0.0
12972,rbf,1,0.5,0.001,0.01,0.3333333333333333,0.16666666666666666,0.2222222222222222
12973,rbf,1,0.5,0.001,0.05,0.0,0.0,0.0
12974,rbf,1,0.5,0.001,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
12975,rbf,1,0.5,0.001,0.2,0.4,0.3333333333333333,0.36363636363636365
12976,rbf,1,0.5,0.001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
12977,rbf,1,0.5,0.001,0.5,0.38461538461538464,0.8333333333333334,0.5263157894736842
12978,sigmoid,1,0.5,0.001,0.01,0.0,0.0,0.0
12979,sigmoid,1,0.5,0.001,0.05,0.1,0.16666666666666666,0.125
12980,sigmoid,1,0.5,0.001,0.1,0.0,0.0,0.0
12981,sigmoid,1,0.5,0.001,0.2,0.0,0.0,0.0
12982,sigmoid,1,0.5,0.001,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
12983,sigmoid,1,0.5,0.001,0.5,0.375,1.0,0.5454545454545454
12984,linear,1,0.5,0.01,0.01,0.0,0.0,0.0
12985,linear,1,0.5,0.01,0.05,0.0,0.0,0.0
12986,linear,1,0.5,0.01,0.1,0.0,0.0,0.0
12987,linear,1,0.5,0.01,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
12988,linear,1,0.5,0.01,0.25,0.0,0.0,0.0
12989,linear,1,0.5,0.01,0.5,0.42857142857142855,1.0,0.6
12990,poly,1,0.5,0.01,0.01,0.0,0.0,0.0
12991,poly,1,0.5,0.01,0.05,0.0,0.0,0.0
12992,poly,1,0.5,0.01,0.1,0.0,0.0,0.0
12993,poly,1,0.5,0.01,0.2,0.2608695652173913,1.0,0.41379310344827586
12994,poly,1,0.5,0.01,0.25,0.375,1.0,0.5454545454545454
12995,poly,1,0.5,0.01,0.5,0.2608695652173913,1.0,0.41379310344827586
12996,rbf,1,0.5,0.01,0.01,0.0,0.0,0.0
12997,rbf,1,0.5,0.01,0.05,0.5,0.16666666666666666,0.25
12998,rbf,1,0.5,0.01,0.1,1.0,0.16666666666666666,0.2857142857142857
12999,rbf,1,0.5,0.01,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
13000,rbf,1,0.5,0.01,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
13001,rbf,1,0.5,0.01,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
13002,sigmoid,1,0.5,0.01,0.01,1.0,0.16666666666666666,0.2857142857142857
13003,sigmoid,1,0.5,0.01,0.05,1.0,0.16666666666666666,0.2857142857142857
13004,sigmoid,1,0.5,0.01,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
13005,sigmoid,1,0.5,0.01,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
13006,sigmoid,1,0.5,0.01,0.25,0.6,0.5,0.5454545454545454
13007,sigmoid,1,0.5,0.01,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
13008,linear,1,0.5,0.1,0.01,0.0,0.0,0.0
13009,linear,1,0.5,0.1,0.05,0.0,0.0,0.0
13010,linear,1,0.5,0.1,0.1,0.0,0.0,0.0
13011,linear,1,0.5,0.1,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
13012,linear,1,0.5,0.1,0.25,0.0,0.0,0.0
13013,linear,1,0.5,0.1,0.5,0.42857142857142855,1.0,0.6
13014,poly,1,0.5,0.1,0.01,0.0,0.0,0.0
13015,poly,1,0.5,0.1,0.05,0.0,0.0,0.0
13016,poly,1,0.5,0.1,0.1,0.0,0.0,0.0
13017,poly,1,0.5,0.1,0.2,0.2608695652173913,1.0,0.41379310344827586
13018,poly,1,0.5,0.1,0.25,0.375,1.0,0.5454545454545454
13019,poly,1,0.5,0.1,0.5,0.2608695652173913,1.0,0.41379310344827586
13020,rbf,1,0.5,0.1,0.01,0.4,0.3333333333333333,0.36363636363636365
13021,rbf,1,0.5,0.1,0.05,0.25,0.16666666666666666,0.2
13022,rbf,1,0.5,0.1,0.1,0.2,0.16666666666666666,0.18181818181818182
13023,rbf,1,0.5,0.1,0.2,0.0,0.0,0.0
13024,rbf,1,0.5,0.1,0.25,0.2857142857142857,0.3333333333333333,0.3076923076923077
13025,rbf,1,0.5,0.1,0.5,0.4166666666666667,0.8333333333333334,0.5555555555555556
13026,sigmoid,1,0.5,0.1,0.01,1.0,0.16666666666666666,0.2857142857142857
13027,sigmoid,1,0.5,0.1,0.05,1.0,0.16666666666666666,0.2857142857142857
13028,sigmoid,1,0.5,0.1,0.1,0.0,0.0,0.0
13029,sigmoid,1,0.5,0.1,0.2,0.4,0.3333333333333333,0.36363636363636365
13030,sigmoid,1,0.5,0.1,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
13031,sigmoid,1,0.5,0.1,0.5,0.4166666666666667,0.8333333333333334,0.5555555555555556
13032,linear,1,0.5,1,0.01,0.0,0.0,0.0
13033,linear,1,0.5,1,0.05,0.0,0.0,0.0
13034,linear,1,0.5,1,0.1,0.0,0.0,0.0
13035,linear,1,0.5,1,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
13036,linear,1,0.5,1,0.25,0.0,0.0,0.0
13037,linear,1,0.5,1,0.5,0.42857142857142855,1.0,0.6
13038,poly,1,0.5,1,0.01,0.0,0.0,0.0
13039,poly,1,0.5,1,0.05,0.0,0.0,0.0
13040,poly,1,0.5,1,0.1,0.0,0.0,0.0
13041,poly,1,0.5,1,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
13042,poly,1,0.5,1,0.25,0.0,0.0,0.0
13043,poly,1,0.5,1,0.5,0.42857142857142855,1.0,0.6
13044,rbf,1,0.5,1,0.01,0.1111111111111111,0.16666666666666666,0.13333333333333333
13045,rbf,1,0.5,1,0.05,0.3333333333333333,0.5,0.4
13046,rbf,1,0.5,1,0.1,0.3333333333333333,0.5,0.4
13047,rbf,1,0.5,1,0.2,0.5,0.6666666666666666,0.5714285714285714
13048,rbf,1,0.5,1,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
13049,rbf,1,0.5,1,0.5,0.5,0.6666666666666666,0.5714285714285714
13050,sigmoid,1,0.5,1,0.01,0.0,0.0,0.0
13051,sigmoid,1,0.5,1,0.05,1.0,0.16666666666666666,0.2857142857142857
13052,sigmoid,1,0.5,1,0.1,0.0,0.0,0.0
13053,sigmoid,1,0.5,1,0.2,0.0,0.0,0.0
13054,sigmoid,1,0.5,1,0.25,0.14285714285714285,0.16666666666666666,0.15384615384615385
13055,sigmoid,1,0.5,1,0.5,0.07692307692307693,0.16666666666666666,0.10526315789473684
13056,linear,2,0.5,scale,0.01,0.0,0.0,0.0
13057,linear,2,0.5,scale,0.05,0.0,0.0,0.0
13058,linear,2,0.5,scale,0.1,0.0,0.0,0.0
13059,linear,2,0.5,scale,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
13060,linear,2,0.5,scale,0.25,0.0,0.0,0.0
13061,linear,2,0.5,scale,0.5,0.42857142857142855,1.0,0.6
13062,poly,2,0.5,scale,0.01,0.0,0.0,0.0
13063,poly,2,0.5,scale,0.05,0.0,0.0,0.0
13064,poly,2,0.5,scale,0.1,0.0,0.0,0.0
13065,poly,2,0.5,scale,0.2,0.0,0.0,0.0
13066,poly,2,0.5,scale,0.25,0.0,0.0,0.0
13067,poly,2,0.5,scale,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222
13068,rbf,2,0.5,scale,0.01,0.6,0.5,0.5454545454545454
13069,rbf,2,0.5,scale,0.05,0.5,0.5,0.5
13070,rbf,2,0.5,scale,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333
13071,rbf,2,0.5,scale,0.2,0.5,0.5,0.5
13072,rbf,2,0.5,scale,0.25,0.2,0.16666666666666666,0.18181818181818182
13073,rbf,2,0.5,scale,0.5,0.35714285714285715,0.8333333333333334,0.5
13074,sigmoid,2,0.5,scale,0.01,0.5,0.16666666666666666,0.25
13075,sigmoid,2,0.5,scale,0.05,0.5,0.16666666666666666,0.25
13076,sigmoid,2,0.5,scale,0.1,0.0,0.0,0.0
13077,sigmoid,2,0.5,scale,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
13078,sigmoid,2,0.5,scale,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
13079,sigmoid,2,0.5,scale,0.5,0.36363636363636365,0.6666666666666666,0.47058823529411764
13080,linear,2,0.5,auto,0.01,0.0,0.0,0.0
13081,linear,2,0.5,auto,0.05,0.0,0.0,0.0
13082,linear,2,0.5,auto,0.1,0.0,0.0,0.0
13083,linear,2,0.5,auto,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
13084,linear,2,0.5,auto,0.25,0.0,0.0,0.0
13085,linear,2,0.5,auto,0.5,0.42857142857142855,1.0,0.6
13086,poly,2,0.5,auto,0.01,0.0,0.0,0.0
13087,poly,2,0.5,auto,0.05,0.0,0.0,0.0
13088,poly,2,0.5,auto,0.1,0.0,0.0,0.0
13089,poly,2,0.5,auto,0.2,0.0,0.0,0.0
13090,poly,2,0.5,auto,0.25,0.0,0.0,0.0
13091,poly,2,0.5,auto,0.5,0.23076923076923078,0.5,0.3157894736842105
13092,rbf,2,0.5,auto,0.01,0.3,0.5,0.375
13093,rbf,2,0.5,auto,0.05,0.5,0.3333333333333333,0.4
13094,rbf,2,0.5,auto,0.1,0.5,0.6666666666666666,0.5714285714285714
13095,rbf,2,0.5,auto,0.2,0.5,0.8333333333333334,0.625
13096,rbf,2,0.5,auto,0.25,0.5714285714285714,0.6666666666666666,0.6153846153846154
13097,rbf,2,0.5,auto,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
13098,sigmoid,2,0.5,auto,0.01,0.3333333333333333,0.16666666666666666,0.2222222222222222
13099,sigmoid,2,0.5,auto,0.05,1.0,0.16666666666666666,0.2857142857142857
13100,sigmoid,2,0.5,auto,0.1,0.5,0.16666666666666666,0.25
13101,sigmoid,2,0.5,auto,0.2,0.2,0.16666666666666666,0.18181818181818182
13102,sigmoid,2,0.5,auto,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
13103,sigmoid,2,0.5,auto,0.5,0.08333333333333333,0.16666666666666666,0.1111111111111111
13104,linear,2,0.5,1e-06,0.01,0.0,0.0,0.0
13105,linear,2,0.5,1e-06,0.05,0.0,0.0,0.0
13106,linear,2,0.5,1e-06,0.1,0.0,0.0,0.0
13107,linear,2,0.5,1e-06,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
13108,linear,2,0.5,1e-06,0.25,0.0,0.0,0.0
13109,linear,2,0.5,1e-06,0.5,0.42857142857142855,1.0,0.6
13110,poly,2,0.5,1e-06,0.01,0.29411764705882354,0.8333333333333334,0.43478260869565216
13111,poly,2,0.5,1e-06,0.05,0.36363636363636365,0.6666666666666666,0.47058823529411764
13112,poly,2,0.5,1e-06,0.1,0.3333333333333333,1.0,0.5
13113,poly,2,0.5,1e-06,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
13114,poly,2,0.5,1e-06,0.25,0.5555555555555556,0.8333333333333334,0.6666666666666666
13115,poly,2,0.5,1e-06,0.5,0.15,0.5,0.23076923076923078
13116,rbf,2,0.5,1e-06,0.01,0.25,1.0,0.4
13117,rbf,2,0.5,1e-06,0.05,0.22727272727272727,0.8333333333333334,0.35714285714285715
13118,rbf,2,0.5,1e-06,0.1,0.38461538461538464,0.8333333333333334,0.5263157894736842
13119,rbf,2,0.5,1e-06,0.2,0.2777777777777778,0.8333333333333334,0.4166666666666667
13120,rbf,2,0.5,1e-06,0.25,0.0,0.0,0.0
13121,rbf,2,0.5,1e-06,0.5,0.0,0.0,0.0
13122,sigmoid,2,0.5,1e-06,0.01,0.29411764705882354,0.8333333333333334,0.43478260869565216
13123,sigmoid,2,0.5,1e-06,0.05,0.36363636363636365,0.6666666666666666,0.47058823529411764
13124,sigmoid,2,0.5,1e-06,0.1,0.35294117647058826,1.0,0.5217391304347826
13125,sigmoid,2,0.5,1e-06,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
13126,sigmoid,2,0.5,1e-06,0.25,0.625,0.8333333333333334,0.7142857142857143
13127,sigmoid,2,0.5,1e-06,0.5,0.15,0.5,0.23076923076923078
13128,linear,2,0.5,0.0001,0.01,0.0,0.0,0.0
13129,linear,2,0.5,0.0001,0.05,0.0,0.0,0.0
13130,linear,2,0.5,0.0001,0.1,0.0,0.0,0.0
13131,linear,2,0.5,0.0001,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
13132,linear,2,0.5,0.0001,0.25,0.0,0.0,0.0
13133,linear,2,0.5,0.0001,0.5,0.42857142857142855,1.0,0.6
13134,poly,2,0.5,0.0001,0.01,0.29411764705882354,0.8333333333333334,0.43478260869565216
13135,poly,2,0.5,0.0001,0.05,0.4,0.6666666666666666,0.5
13136,poly,2,0.5,0.0001,0.1,0.0,0.0,0.0
13137,poly,2,0.5,0.0001,0.2,0.2608695652173913,1.0,0.41379310344827586
13138,poly,2,0.5,0.0001,0.25,0.2608695652173913,1.0,0.41379310344827586
13139,poly,2,0.5,0.0001,0.5,0.19047619047619047,0.6666666666666666,0.2962962962962963
13140,rbf,2,0.5,0.0001,0.01,0.0,0.0,0.0
13141,rbf,2,0.5,0.0001,0.05,0.0,0.0,0.0
13142,rbf,2,0.5,0.0001,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
13143,rbf,2,0.5,0.0001,0.2,0.2,0.16666666666666666,0.18181818181818182
13144,rbf,2,0.5,0.0001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
13145,rbf,2,0.5,0.0001,0.5,0.38461538461538464,0.8333333333333334,0.5263157894736842
13146,sigmoid,2,0.5,0.0001,0.01,0.29411764705882354,0.8333333333333334,0.43478260869565216
13147,sigmoid,2,0.5,0.0001,0.05,0.4,0.6666666666666666,0.5
13148,sigmoid,2,0.5,0.0001,0.1,0.0,0.0,0.0
13149,sigmoid,2,0.5,0.0001,0.2,0.2608695652173913,1.0,0.41379310344827586
13150,sigmoid,2,0.5,0.0001,0.25,0.2727272727272727,1.0,0.42857142857142855
13151,sigmoid,2,0.5,0.0001,0.5,0.0,0.0,0.0
13152,linear,2,0.5,0.001,0.01,0.0,0.0,0.0
13153,linear,2,0.5,0.001,0.05,0.0,0.0,0.0
13154,linear,2,0.5,0.001,0.1,0.0,0.0,0.0
13155,linear,2,0.5,0.001,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
13156,linear,2,0.5,0.001,0.25,0.0,0.0,0.0
13157,linear,2,0.5,0.001,0.5,0.42857142857142855,1.0,0.6
13158,poly,2,0.5,0.001,0.01,0.06666666666666667,0.16666666666666666,0.09523809523809523
13159,poly,2,0.5,0.001,0.05,0.0,0.0,0.0
13160,poly,2,0.5,0.001,0.1,0.3333333333333333,1.0,0.5
13161,poly,2,0.5,0.001,0.2,0.2777777777777778,0.8333333333333334,0.4166666666666667
13162,poly,2,0.5,0.001,0.25,0.26666666666666666,0.6666666666666666,0.38095238095238093
13163,poly,2,0.5,0.001,0.5,0.1875,0.5,0.2727272727272727
13164,rbf,2,0.5,0.001,0.01,0.3333333333333333,0.16666666666666666,0.2222222222222222
13165,rbf,2,0.5,0.001,0.05,0.0,0.0,0.0
13166,rbf,2,0.5,0.001,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
13167,rbf,2,0.5,0.001,0.2,0.4,0.3333333333333333,0.36363636363636365
13168,rbf,2,0.5,0.001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
13169,rbf,2,0.5,0.001,0.5,0.38461538461538464,0.8333333333333334,0.5263157894736842
13170,sigmoid,2,0.5,0.001,0.01,0.0,0.0,0.0
13171,sigmoid,2,0.5,0.001,0.05,0.1,0.16666666666666666,0.125
13172,sigmoid,2,0.5,0.001,0.1,0.0,0.0,0.0
13173,sigmoid,2,0.5,0.001,0.2,0.0,0.0,0.0
13174,sigmoid,2,0.5,0.001,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
13175,sigmoid,2,0.5,0.001,0.5,0.375,1.0,0.5454545454545454
13176,linear,2,0.5,0.01,0.01,0.0,0.0,0.0
13177,linear,2,0.5,0.01,0.05,0.0,0.0,0.0
13178,linear,2,0.5,0.01,0.1,0.0,0.0,0.0
13179,linear,2,0.5,0.01,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
13180,linear,2,0.5,0.01,0.25,0.0,0.0,0.0
13181,linear,2,0.5,0.01,0.5,0.42857142857142855,1.0,0.6
13182,poly,2,0.5,0.01,0.01,0.0,0.0,0.0
13183,poly,2,0.5,0.01,0.05,0.0,0.0,0.0
13184,poly,2,0.5,0.01,0.1,0.0,0.0,0.0
13185,poly,2,0.5,0.01,0.2,0.0,0.0,0.0
13186,poly,2,0.5,0.01,0.25,0.0,0.0,0.0
13187,poly,2,0.5,0.01,0.5,0.15384615384615385,0.3333333333333333,0.21052631578947367
13188,rbf,2,0.5,0.01,0.01,0.0,0.0,0.0
13189,rbf,2,0.5,0.01,0.05,0.5,0.16666666666666666,0.25
13190,rbf,2,0.5,0.01,0.1,1.0,0.16666666666666666,0.2857142857142857
13191,rbf,2,0.5,0.01,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
13192,rbf,2,0.5,0.01,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
13193,rbf,2,0.5,0.01,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
13194,sigmoid,2,0.5,0.01,0.01,1.0,0.16666666666666666,0.2857142857142857
13195,sigmoid,2,0.5,0.01,0.05,1.0,0.16666666666666666,0.2857142857142857
13196,sigmoid,2,0.5,0.01,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
13197,sigmoid,2,0.5,0.01,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
13198,sigmoid,2,0.5,0.01,0.25,0.6,0.5,0.5454545454545454
13199,sigmoid,2,0.5,0.01,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
13200,linear,2,0.5,0.1,0.01,0.0,0.0,0.0
13201,linear,2,0.5,0.1,0.05,0.0,0.0,0.0
13202,linear,2,0.5,0.1,0.1,0.0,0.0,0.0
13203,linear,2,0.5,0.1,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
13204,linear,2,0.5,0.1,0.25,0.0,0.0,0.0
